[21-01-21 22:36] [INFO] - Start transposenet with train
[21-01-21 22:36] [INFO] - Experiment details: kings_subscene_2
[21-01-21 22:36] [INFO] - Using dataset: /media/ronf/data/datasets/cambridge
[21-01-21 22:36] [INFO] - Using labels file: /home/ronf/git/segpose/analysis/abs_cambridge_pose_sorted.csv_KingsCollege_train_2.csv
[21-01-21 22:36] [INFO] - Running with configuration:
	batch_size: 8
	learnable: True
	s_x: -3
	s_q: -6.5
	lr: 0.0001
	norm: 2
	weight_decay: 0.0001
	eps: 1e-10
	lr_scheduler_gamma: 0.1
	lr_scheduler_step_size: 200
	n_epochs: 600
	num_encoder_layers: 6
	dim_feedforward: 256
	hidden_dim: 256
	dropout: 0.1
	nheads: 4
	freeze: False
	reduction: ['reduction_4', 'reduction_3']
	use_prior_t_for_rot: False
	freeze_exclude_phrase: regressor_head_rot
	n_freq_print: 5
	n_freq_checkpoint: 50
	n_workers: 4
	device_id: cuda:0
[21-01-21 22:38] [INFO] - [Batch-1/Epoch-13] running camera pose loss: 4.525, camera pose error: 1.22[m], 3.90[deg]
[21-01-21 22:38] [INFO] - [Batch-6/Epoch-13] running camera pose loss: 5.247, camera pose error: 1.31[m], 5.79[deg]
[21-01-21 22:38] [INFO] - [Batch-11/Epoch-13] running camera pose loss: 5.549, camera pose error: 2.31[m], 4.66[deg]
[21-01-21 22:38] [INFO] - [Batch-16/Epoch-13] running camera pose loss: 5.601, camera pose error: 1.84[m], 4.58[deg]
[21-01-21 22:38] [INFO] - [Batch-21/Epoch-13] running camera pose loss: 5.891, camera pose error: 1.22[m], 3.39[deg]
[21-01-21 22:38] [INFO] - [Batch-26/Epoch-13] running camera pose loss: 5.886, camera pose error: 1.31[m], 5.61[deg]
[21-01-21 22:38] [INFO] - [Batch-31/Epoch-13] running camera pose loss: 5.781, camera pose error: 1.50[m], 5.87[deg]
[21-01-21 22:38] [INFO] - [Batch-36/Epoch-13] running camera pose loss: 5.828, camera pose error: 1.30[m], 8.22[deg]
[21-01-21 22:38] [INFO] - [Batch-41/Epoch-13] running camera pose loss: 5.813, camera pose error: 1.19[m], 3.45[deg]
[21-01-21 22:38] [INFO] - [Batch-46/Epoch-13] running camera pose loss: 5.854, camera pose error: 1.09[m], 6.30[deg]
